lng,lat,avg_tmpr_c,wthr_date,city,country
2.339,48.852,19.58,2022-08-14,Paris,FR
2.342,48.853,19.19,2022-08-14,Paris,FR
2.336,48.854,19.29,2022-08-14,Paris,FR
2.310,48.850,17.82,2022-08-17,Paris,FR
9.155,45.490,18.14,2022-09-11,Milan,IT
2.335,48.864,18.79,2022-09-28,Paris,FR
9.168,45.457,24.29,2022-08-05,Milan,IT
2.320,48.840,11.88,2021-10-26,Paris,FR
9.203,45.484,14.27,2022-09-19,Milan,IT
9.161,45.491,22.03,2022-08-13,Milan,IT
2.297,48.869,18.39,2022-08-17,Paris,FR
2.301,48.869,6.71,2021-10-21,Paris,FR
9.192,45.451,10.74,2021-10-23,Milan,IT
-0.159,51.515,8.15,2021-10-09,London,GB
2.367,48.859,8.89,2021-10-08,Paris,FR
2.332,48.872,17.30,2022-09-28,Paris,FR
2.326,48.845,17.53,2022-08-13,Paris,FR
2.323,48.838,9.11,2021-10-08,Paris,FR
2.384,48.852,18.93,2022-08-14,Paris,FR
2.342,48.850,19.43,2022-08-14,Paris,FR
9.246,45.505,23.88,2022-08-30,Milan,IT
2.174,41.381,24.58,2022-08-26,Barcelona,ES
-0.092,51.521,12.05,2021-10-15,London,GB
2.343,48.873,17.12,2022-09-03,Paris,FR
2.304,48.885,18.38,2022-08-17,Paris,FR
9.146,45.479,23.56,2022-08-30,Milan,IT
2.334,48.885,11.07,2021-10-30,Paris,FR
2.178,41.384,16.79,2021-10-27,Barcelona,ES
2.326,48.820,17.44,2022-08-17,Paris,FR
2.289,48.850,17.62,2022-08-13,Paris,FR
-0.191,51.510,14.00,2022-09-22,London,GB
2.343,48.854,17.12,2022-08-13,Paris,FR
9.187,45.464,12.51,2021-10-15,Milan,IT
2.338,48.851,17.91,2022-08-17,Paris,FR
-116.406,33.799,27.66,2022-08-17,Rancho Mirage,US
2.327,48.877,10.76,2021-10-30,Paris,FR
2.381,48.838,17.82,2022-08-13,Paris,FR
2.110,41.384,16.82,2021-10-27,Barcelona,ES
2.283,48.869,17.41,2022-09-28,Irving,US
-0.119,51.512,13.79,2022-09-22,London,GB
2.298,48.872,10.20,2021-10-30,Paris,FR
2.145,41.400,16.66,2021-10-27,Barcelona,ES
2.327,48.857,18.38,2022-09-28,Paris,FR
2.353,48.830,19.21,2022-08-14,Paris,FR
2.387,48.832,18.66,2022-09-28,Paris,FR
-84.278,35.827,14.93,2021-10-23,Lenoir City,US
2.337,48.866,17.87,2022-08-13,Paris,FR
-0.157,51.521,17.11,2022-08-24,London,GB
2.345,48.852,17.55,2022-08-13,Paris,FR
2.308,48.873,17.37,2022-09-28,Paris,FR
2.353,48.863,8.88,2021-10-08,Paris,FR
2.334,48.869,17.51,2022-09-28,Paris,FR
-0.135,51.511,11.78,2021-10-15,London,GB
-0.123,51.529,13.84,2022-09-02,London,GB
9.191,45.458,25.74,2022-08-16,Milan,IT
2.345,48.866,18.19,2022-09-28,Paris,FR
-0.033,51.504,14.24,2022-09-22,London,GB
2.343,48.897,7.09,2021-10-21,Paris,FR
2.320,48.874,9.59,2021-10-18,Paris,FR
-0.144,51.508,14.30,2022-09-02,London,GB
-0.132,51.512,14.67,2022-09-22,London,GB
-0.132,51.522,15.31,2022-08-06,London,GB
-0.160,51.516,17.44,2022-08-24,London,GB
2.341,48.849,8.84,2021-10-08,Paris,FR
-0.188,51.510,13.91,2022-09-02,London,GB
9.189,45.461,14.26,2022-09-19,Milan,IT
2.288,48.867,8.67,2021-10-12,Paris,FR
9.196,45.474,23.75,2022-08-30,Milan,IT
2.147,41.434,16.90,2021-10-27,Barcelona,ES
9.210,45.479,21.95,2022-08-13,Milan,IT
-0.184,51.511,13.84,2022-09-02,London,GB
-0.143,51.522,17.49,2022-08-24,London,GB
-0.180,51.512,15.70,2022-08-06,Paddington,GB
2.338,48.852,7.10,2021-10-22,Paris,FR
2.331,48.857,7.17,2021-10-22,Paris,FR
-0.087,51.519,8.03,2021-10-09,London,GB
2.332,48.882,10.72,2021-10-30,Paris,FR
9.197,45.471,11.18,2021-10-23,Milan,IT
-0.217,51.583,16.99,2022-08-24,London,GB
2.298,48.869,10.66,2021-10-30,Paris,FR
-0.132,51.514,12.52,2021-10-15,London,GB
2.304,48.876,6.90,2021-10-21,Paris,FR
2.283,48.869,7.68,2021-10-21,Irving,US
2.343,48.873,18.10,2022-09-28,Paris,FR
-0.132,51.508,15.58,2022-08-06,London,GB
2.331,48.855,8.94,2021-10-08,Paris,FR
-0.104,51.523,12.11,2021-10-15,London,GB
-0.217,51.501,15.00,2022-08-05,London,GB
2.366,48.864,7.30,2021-10-22,Paris,FR
-0.306,51.512,14.43,2022-09-22,London,GB
2.305,48.855,18.31,2022-08-17,Paris,FR
-0.137,51.509,14.47,2022-09-22,London,GB
2.304,48.867,17.45,2022-08-17,Paris,FR
-0.183,51.519,17.57,2022-08-24,London,GB
-0.150,51.517,10.04,2022-09-18,London,GB
9.209,45.478,24.33,2022-08-05,Milan,IT
-0.154,51.519,14.15,2022-09-22,London,GB
2.328,48.872,8.98,2021-10-18,Paris,FR
2.320,48.840,18.14,2022-08-17,Paris,FR
9.183,45.467,14.14,2022-09-19,Milan,IT
2.212,41.402,16.65,2021-10-27,Barcelona,ES
-0.152,51.507,8.30,2021-10-09,London,GB
9.193,45.470,23.62,2022-08-05,Milan,IT
2.295,48.881,17.59,2022-09-28,Paris,FR
2.302,48.869,18.28,2022-08-17,Paris,FR
9.179,45.453,25.56,2022-08-16,Milan,IT
2.344,48.861,10.24,2021-10-02,Paris,FR
2.321,48.880,17.13,2022-09-03,Paris,FR
2.163,41.399,17.08,2021-10-27,Barcelona,ES
-0.100,51.521,17.57,2022-08-24,London,GB
2.339,48.850,10.71,2021-10-02,Paris,FR
2.330,48.865,19.44,2022-08-14,Paris,FR
2.321,48.838,19.43,2022-08-14,Paris,FR
2.343,48.875,9.45,2021-10-18,Paris,FR
2.295,48.886,17.47,2022-08-17,Paris,FR
-0.181,51.511,13.73,2022-09-22,London,GB
-0.086,51.504,16.05,2022-08-06,London,GB
9.202,45.487,14.58,2022-09-19,Milan,IT
9.191,45.458,23.72,2022-08-30,Milan,IT
-0.171,51.517,10.85,2022-09-18,Paddington,GB
-0.158,51.518,15.40,2022-08-06,London,GB
-0.160,51.516,14.07,2022-09-22,London,GB
2.286,48.880,9.00,2021-10-18,Paris,FR
-0.186,51.501,14.93,2022-08-05,London,GB
2.326,48.847,17.95,2022-08-17,Paris,FR
-83.934,43.625,17.26,2022-08-05,Bay City,US
-0.181,51.514,10.58,2022-09-18,London,GB
9.197,45.477,24.19,2022-08-05,Milan,IT
-0.078,51.511,17.30,2022-08-24,London,GB
-0.146,51.540,13.50,2022-09-02,London,GB
-0.110,51.532,8.79,2021-10-09,London,GB
-0.180,51.496,14.98,2022-08-05,London,GB
-0.226,51.505,10.02,2022-09-18,London,GB
-0.157,51.516,8.58,2021-10-09,London,GB
2.371,48.847,17.74,2022-08-17,Paris,FR
2.344,48.861,6.77,2021-10-22,Paris,FR
2.300,48.876,8.77,2021-10-12,Paris,FR
2.343,48.875,10.92,2021-10-30,Paris,FR
-0.153,51.522,14.34,2022-09-22,London,GB
9.149,45.480,10.54,2021-10-23,Milan,IT
2.333,48.883,11.12,2021-10-30,Paris,FR
-0.191,51.510,15.72,2022-08-06,London,GB
2.332,48.857,10.46,2021-10-02,Paris,FR
-0.183,51.519,12.39,2021-10-15,London,GB
-0.132,51.522,13.67,2022-09-02,London,GB
2.293,48.864,19.12,2022-08-14,Paris,FR
-0.174,51.515,8.67,2021-10-09,Paddington,GB
2.190,41.368,16.65,2021-10-27,Barcelona,ES
-0.081,51.517,14.25,2022-09-02,London,GB
9.190,45.481,12.79,2021-10-15,Milan,IT
2.332,48.864,6.60,2021-10-22,Paris,FR
2.375,48.845,17.42,2022-08-17,Paris,FR
2.379,48.861,18.28,2022-09-28,Paris,FR
2.324,48.872,8.91,2021-10-18,Paris,FR
2.298,48.874,9.29,2021-10-18,Paris,FR
2.326,48.867,19.68,2022-08-14,Paris,FR
2.385,48.897,10.28,2021-10-30,Paris,FR
2.316,48.873,16.87,2022-09-03,Paris,FR
-0.181,51.511,13.78,2022-09-02,London,GB
-0.137,51.517,14.08,2022-09-22,London,GB
2.309,48.866,17.78,2022-08-13,Paris,FR
2.321,48.870,9.67,2021-10-18,Paris,FR
-0.306,51.512,15.80,2022-08-06,London,GB
-0.132,51.510,15.42,2022-08-06,London,GB
2.179,41.383,24.56,2022-08-26,Barcelona,ES
2.343,48.854,18.06,2022-08-13,Paris,FR
9.200,45.478,25.82,2022-08-16,Milan,IT
2.172,41.391,24.07,2022-08-26,Barcelona,ES
2.354,48.868,10.54,2021-10-30,Paris,FR
2.405,48.843,11.89,2021-10-26,Paris,FR
2.327,48.857,18.29,2022-08-17,Paris,FR
2.320,48.874,7.61,2021-10-21,Paris,FR
2.405,48.843,8.30,2021-10-08,Paris,FR
2.335,48.865,10.78,2021-10-02,Paris,FR
2.163,41.395,24.10,2022-08-26,Barcelona,ES
-0.123,51.521,8.86,2021-10-09,London,GB
9.208,45.484,10.31,2021-10-23,Milan,IT
-105.008,40.583,16.54,2022-08-05,Fort Collins,US
2.181,41.380,24.93,2022-08-26,Barcelona,ES
2.334,48.885,9.42,2021-10-18,Paris,FR
-0.104,51.523,10.29,2022-09-18,London,GB
-0.197,51.510,11.84,2021-10-15,London,GB
9.184,45.477,26.00,2022-08-16,Milan,IT
-0.123,51.529,13.94,2022-09-22,London,GB
9.142,45.495,13.85,2022-09-19,Milan,IT
2.340,48.854,7.25,2021-10-22,Paris,FR
2.338,48.853,6.93,2021-10-22,Paris,FR
2.301,48.875,17.73,2022-09-28,Paris,FR
2.289,48.865,19.53,2022-08-14,Paris,FR
2.283,48.866,8.85,2021-10-08,Paris,FR
2.344,48.853,18.39,2022-09-28,Paris,FR
9.191,45.465,22.24,2022-08-13,Milan,IT
2.353,48.868,7.30,2021-10-21,Paris,FR
2.311,48.870,9.71,2021-10-18,Paris,FR
-0.196,51.492,14.79,2022-08-05,London,GB
-0.104,51.523,17.33,2022-08-24,London,GB
2.289,48.865,8.42,2021-10-08,Paris,FR
-0.130,51.509,14.29,2022-09-02,London,GB
9.142,45.495,14.68,2022-09-19,Milan,IT
-0.160,51.515,14.43,2022-09-22,London,GB
2.354,48.869,6.77,2021-10-21,Paris,FR
2.298,48.852,8.35,2021-10-08,Paris,FR
-90.371,40.948,18.32,2022-08-26,Galesburg,US
9.210,45.479,24.08,2022-08-05,Milan,IT
2.329,48.867,6.94,2021-10-22,Paris,FR
-0.005,51.507,17.29,2022-08-24,London,GB
9.207,45.485,10.63,2021-10-23,Milan,IT
2.298,48.850,6.92,2021-10-22,Paris,FR
2.347,48.873,7.23,2021-10-21,Paris,FR
2.327,48.871,17.66,2022-09-28,Paris,FR
2.305,48.855,11.31,2021-10-26,Paris,FR
-0.142,51.518,8.68,2021-10-09,London,GB
2.366,48.867,17.87,2022-08-17,Paris,FR
-0.183,51.514,10.24,2022-09-18,London,GB
-0.160,51.515,16.65,2022-08-24,London,GB
2.362,48.862,19.74,2022-08-14,Paris,FR
2.307,48.854,11.18,2021-10-02,Paris,FR
9.184,45.477,22.84,2022-08-13,Milan,IT
2.328,48.871,17.15,2022-09-03,Paris,FR
-0.171,51.521,16.74,2022-08-24,Paddington,GB
-0.126,51.520,13.98,2022-09-22,London,GB
2.294,48.876,17.61,2022-08-17,Paris,FR
-0.175,51.516,8.77,2021-10-09,Paddington,GB
-111.714,33.416,23.74,2022-09-22,Mesa,US
2.324,48.872,10.65,2021-10-30,Paris,FR
2.144,41.407,24.19,2022-08-26,Barcelona,ES
9.195,45.470,25.29,2022-08-16,Milan,IT
-0.180,51.512,8.60,2021-10-09,Paddington,GB
2.343,48.861,11.33,2021-10-26,Paris,FR
2.302,48.842,8.44,2021-10-08,Paris,FR
9.194,45.457,14.54,2022-09-19,Milan,IT
2.171,41.384,17.35,2021-10-27,Barcelona,ES
-0.160,51.516,8.87,2021-10-09,London,GB
-0.135,51.518,12.25,2021-10-15,London,GB
2.289,48.865,17.79,2022-08-17,Paris,FR
9.192,45.451,11.95,2021-10-15,Milan,IT
2.340,48.854,17.92,2022-09-28,Paris,FR
9.196,45.464,23.39,2022-08-30,Milan,IT
9.215,45.526,14.31,2022-09-19,Milan,IT
2.324,48.871,18.21,2022-09-28,Paris,FR
-0.127,51.514,8.81,2021-10-09,London,GB
2.347,48.849,17.80,2022-08-17,Paris,FR
2.296,48.849,17.70,2022-08-13,Paris,FR
-0.124,51.505,16.94,2022-08-24,London,GB
2.325,48.866,17.41,2022-08-17,Paris,FR
9.190,45.466,18.39,2022-09-11,Milan,IT
9.214,45.469,10.98,2021-10-23,Milan,IT
2.293,48.873,9.00,2021-10-18,Paris,FR
2.345,48.850,18.94,2022-08-14,Paris,FR
2.342,48.875,16.63,2022-09-03,Paris,FR
2.332,48.866,8.38,2021-10-08,Paris,FR
2.306,48.875,17.98,2022-08-17,Paris,FR
-0.151,51.511,12.33,2021-10-15,London,GB
2.326,48.867,17.92,2022-09-28,Paris,FR
2.174,41.394,24.26,2022-08-26,Barcelona,ES
2.212,41.411,16.79,2021-10-27,Barcelona,ES
2.356,48.852,11.21,2021-10-26,Paris,FR
-0.122,51.514,8.42,2021-10-09,London,GB
-91.672,41.946,21.22,2022-09-02,Cedar Rapids,US
-0.142,51.509,8.39,2021-10-09,London,GB
2.303,48.872,9.28,2021-10-18,Paris,FR
2.278,48.852,10.62,2021-10-02,Paris,FR
2.284,48.880,9.32,2021-10-18,Paris,FR
2.328,48.857,11.74,2021-10-26,Paris,FR
-0.152,51.506,14.43,2022-09-22,London,GB
2.322,48.874,10.21,2021-10-30,Paris,FR
9.200,45.484,13.94,2022-09-19,Milan,IT
2.171,41.391,17.57,2021-10-27,Barcelona,ES
2.343,48.849,17.39,2022-08-13,Paris,FR
2.319,48.871,16.79,2022-09-03,Paris,FR
2.367,48.866,7.14,2021-10-22,Paris,FR
2.145,41.382,16.62,2021-10-27,Barcelona,ES
9.191,45.461,10.95,2021-10-23,Milan,IT
2.336,48.854,11.27,2021-10-26,Paris,FR
2.157,41.392,17.17,2021-10-27,Barcelona,ES
9.181,45.461,23.22,2022-08-30,Milan,IT
2.328,48.865,19.22,2022-08-14,Paris,FR
2.163,41.394,17.52,2021-10-27,Barcelona,ES
9.192,45.466,12.13,2021-10-15,Milan,IT
2.326,48.835,18.93,2022-08-14,Paris,FR
9.214,45.469,17.55,2022-09-11,Milan,IT
2.304,48.865,10.35,2021-10-02,Paris,FR
9.194,45.464,10.38,2021-10-23,Milan,IT
9.183,45.489,12.53,2021-10-15,Milan,IT
-0.180,51.489,14.83,2022-08-05,London,GB
-0.144,51.518,14.43,2022-09-22,London,GB
2.340,48.849,17.56,2022-08-13,Paris,FR
-0.105,51.536,15.13,2022-08-06,London,GB
2.369,48.855,11.74,2021-10-26,Paris,FR
2.315,48.871,18.27,2022-08-17,Paris,FR
-0.181,51.476,14.44,2022-08-05,London,GB
-0.146,51.506,10.60,2022-09-18,London,GB
9.173,45.441,23.86,2022-08-05,Milan,IT
2.361,48.871,9.89,2021-10-18,Paris,FR
9.192,45.441,13.94,2022-09-19,Milan,IT
2.381,48.838,19.48,2022-08-14,Paris,FR
2.337,48.867,17.81,2022-08-17,Paris,FR
9.184,45.477,23.47,2022-08-30,Milan,IT
2.370,48.849,18.46,2022-09-28,Paris,FR
9.208,45.484,12.78,2021-10-15,Milan,IT
9.143,45.467,24.40,2022-08-05,Milan,IT
2.290,48.836,9.20,2021-10-08,Paris,FR
9.204,45.481,14.15,2022-09-19,Milan,IT
2.309,48.866,10.83,2021-10-02,Paris,FR
-0.319,51.514,17.08,2022-08-24,London,GB
2.300,48.885,7.00,2021-10-21,Paris,FR
-0.135,51.519,10.24,2022-09-18,London,GB
-0.283,51.527,11.70,2021-10-15,London,GB
9.195,45.479,14.69,2022-09-19,Milan,IT
2.335,48.865,18.41,2022-09-28,Paris,FR
-0.083,51.526,16.06,2022-08-06,London,GB
-0.174,51.515,15.17,2022-08-06,Paddington,GB
2.339,48.850,17.57,2022-08-17,Paris,FR
2.307,48.854,19.27,2022-08-14,Paris,FR
2.331,48.864,17.95,2022-08-13,Paris,FR
-0.126,51.524,13.69,2022-09-02,London,GB
9.209,45.447,22.59,2022-08-13,Milan,IT
9.215,45.526,10.41,2021-10-23,Milan,IT
2.309,48.867,6.91,2021-10-22,Paris,FR
-0.124,51.505,15.43,2022-08-06,London,GB
9.203,45.478,11.82,2021-10-15,Milan,IT
2.309,48.872,7.09,2021-10-21,Paris,FR
-0.150,51.517,13.54,2022-09-02,London,GB
-0.176,51.512,12.53,2021-10-15,Paddington,GB
2.210,41.401,16.83,2021-10-27,Barcelona,ES
-0.131,51.508,8.79,2021-10-09,London,GB
2.333,48.855,18.30,2022-09-28,Paris,FR
9.207,45.447,22.05,2022-08-13,Milan,IT
9.187,45.464,25.72,2022-08-16,Milan,IT
-0.138,51.524,11.72,2021-10-15,London,GB
9.222,45.502,12.24,2021-10-15,Milan,IT
9.149,45.480,14.31,2022-09-19,Milan,IT
9.160,45.485,12.64,2021-10-15,Milan,IT
-0.123,51.529,11.97,2021-10-15,London,GB
2.341,48.875,17.93,2022-08-17,Paris,FR
2.347,48.873,17.13,2022-09-03,Paris,FR
9.167,45.483,24.40,2022-08-05,Milan,IT
-0.142,51.519,11.97,2021-10-15,London,GB
-81.918,40.554,21.05,2022-09-03,Millersburg,US
2.286,48.867,16.58,2022-09-03,Paris,FR
-0.190,51.536,8.50,2021-10-09,London,GB
2.334,48.855,17.78,2022-08-17,Paris,FR
-0.023,51.502,14.92,2022-08-05,London,GB
-0.100,51.521,15.58,2022-08-06,London,GB
9.207,45.464,23.25,2022-08-30,Milan,IT
-0.124,51.505,8.42,2021-10-09,London,GB
2.352,48.845,17.97,2022-09-28,Paris,FR
2.282,48.882,7.19,2021-10-21,Paris,FR
9.202,45.486,25.90,2022-08-16,Milan,IT
2.342,48.853,6.66,2021-10-22,Paris,FR
2.299,48.882,17.53,2022-09-28,Paris,FR
2.307,48.855,18.77,2022-09-28,Paris,FR
2.309,48.860,7.51,2021-10-22,Paris,FR
-0.283,51.527,13.69,2022-09-02,London,GB
2.339,48.850,17.19,2022-08-13,Paris,FR
2.339,48.871,10.38,2021-10-30,Paris,FR
2.356,48.879,18.25,2022-09-28,Paris,FR
2.302,48.873,6.86,2021-10-21,Paris,FR
-0.070,51.517,15.44,2022-08-06,London,GB
9.167,45.483,14.03,2022-09-19,Milan,IT
-94.684,39.307,21.55,2022-08-24,Kansas City,US
9.202,45.478,25.05,2022-08-16,Milan,IT
-0.136,51.517,14.31,2022-09-02,London,GB
2.305,48.871,7.50,2021-10-21,Paris,FR
2.324,48.872,17.03,2022-09-03,Paris,FR
9.170,45.450,23.76,2022-08-05,Milan,IT
2.346,48.876,17.35,2022-09-03,Paris,FR
-0.077,51.511,11.89,2021-10-15,London,GB
2.345,48.879,17.38,2022-09-03,Paris,FR
-0.134,51.514,12.57,2021-10-15,London,GB
-0.158,51.516,10.68,2022-09-18,London,GB
-0.130,51.520,10.21,2022-09-18,London,GB
2.326,48.847,19.55,2022-08-14,Paris,FR
2.295,48.886,16.85,2022-09-03,Paris,FR
-0.080,51.510,12.15,2021-10-15,London,GB
9.184,45.467,23.85,2022-08-30,Milan,IT
-0.164,51.498,10.30,2021-10-11,London,GB
-0.134,51.499,15.76,2022-08-17,London,GB
4.888,52.334,16.66,2022-08-10,Amsterdam,NL
4.897,52.365,18.85,2022-08-02,Amsterdam,NL
4.878,52.362,18.58,2022-08-02,Amsterdam,NL
4.916,52.361,18.82,2022-08-02,Amsterdam,NL
4.881,52.364,17.23,2022-08-10,Amsterdam,NL
-0.191,51.495,16.05,2022-07-31,London,GB
-0.206,51.497,13.44,2022-09-19,London,GB
9.192,45.466,11.61,2021-10-05,Milan,IT
4.875,52.374,14.71,2022-08-30,Amsterdam,NL
4.879,52.363,16.65,2022-08-07,Amsterdam,NL
-0.192,51.492,13.06,2022-09-19,London,GB
-0.180,51.496,13.90,2022-09-19,London,GB
4.883,52.361,14.37,2022-08-30,Amsterdam,NL
4.893,52.375,16.46,2022-08-07,Amsterdam,NL
-0.182,51.495,16.18,2022-07-31,London,GB
-103.395,33.382,25.04,2022-08-15,Tatum,US
4.870,52.361,13.47,2021-10-01,Amsterdam,NL
9.143,45.500,11.66,2021-10-05,Milan,IT
4.916,52.361,16.23,2022-08-07,Amsterdam,NL
0.000,51.502,16.32,2022-07-31,London,GB
4.897,52.370,18.90,2022-08-02,Amsterdam,NL
-0.121,51.489,13.84,2022-09-19,London,GB
-103.730,44.376,2.55,2021-10-17,Deadwood,US
4.873,52.365,14.40,2022-08-30,Amsterdam,NL
-88.464,43.072,5.43,2021-10-20,Oconomowoc,US
-80.754,35.301,28.72,2022-08-16,Charlotte,US
-0.157,51.493,10.46,2021-10-11,London,GB
-0.188,51.502,13.30,2022-09-19,London,GB
-0.207,51.494,10.36,2021-10-11,London,GB
-0.154,51.502,15.72,2022-08-17,London,GB
-117.210,32.725,19.62,2022-08-15,San Diego,US
9.138,45.501,15.48,2022-09-19,Milan,IT
4.896,52.359,13.90,2021-10-01,Amsterdam,NL
9.203,45.478,12.08,2021-10-05,Milan,IT
-0.183,51.494,15.58,2022-08-17,London,GB
-117.563,34.069,22.45,2021-10-09,Ontario,US
-81.240,35.471,19.18,2021-10-30,Lincolnton,US
9.197,45.507,12.56,2021-10-05,Milan,IT
9.167,45.483,12.26,2021-10-05,Milan,IT
9.117,45.515,19.32,2022-08-11,Milan,IT
-70.477,43.363,20.06,2022-09-19,Kennebunkport,US
-71.243,43.262,21.07,2022-09-23,Northwood,US
4.893,52.366,13.45,2021-10-01,Amsterdam,NL
9.205,45.452,12.33,2021-10-05,Milan,IT
4.942,52.310,15.43,2022-09-06,Amsterdam Zuidoost,NL
4.873,52.365,14.71,2022-08-30,Amsterdam,NL
-0.143,51.494,15.81,2022-08-17,London,GB
4.888,52.354,14.48,2022-08-30,Amsterdam,NL
-87.794,41.557,19.08,2022-09-02,Tinley Park,US
4.841,52.351,14.57,2022-08-30,Amsterdam,NL
-0.146,51.490,16.35,2022-07-31,London,GB
9.224,45.474,12.13,2021-10-05,Milan,IT
4.904,52.374,13.40,2021-10-01,Amsterdam,NL
-0.180,51.498,13.75,2022-09-19,London,GB
-0.168,51.492,16.35,2022-07-31,London,GB
-0.245,51.494,10.46,2021-10-11,London,GB
-0.190,51.493,16.42,2022-07-31,London,GB
4.903,52.370,16.35,2022-08-07,Amsterdam,NL
4.886,52.356,19.01,2022-08-02,Amsterdam,NL
-0.211,51.420,10.01,2021-10-11,London,GB
4.880,52.360,14.08,2022-08-30,Amsterdam,NL
9.196,45.480,12.33,2021-10-05,Milan,IT
9.119,45.514,10.24,2021-10-30,Milan,IT
-93.057,34.498,22.14,2021-10-30,Hot Springs National Park,US
-0.187,51.502,16.30,2022-07-31,London,GB
9.202,45.478,11.81,2021-10-05,Milan,IT
-0.162,51.500,16.09,2022-07-31,London,GB
-0.207,51.494,13.73,2022-09-19,London,GB
4.935,52.371,17.48,2022-08-16,Amsterdam,NL
4.831,52.347,18.56,2022-08-02,Amsterdam,NL
4.878,52.363,18.48,2022-08-02,Amsterdam,NL
-70.337,43.640,19.11,2022-09-27,South Portland,US
4.834,52.386,15.88,2022-08-04,Amsterdam,NL
-0.156,51.499,13.36,2022-09-19,London,GB
-91.370,40.624,17.33,2021-10-01,Fort Madison,US
4.876,52.350,17.24,2022-08-10,Amsterdam,NL
9.197,45.477,11.87,2021-10-05,Milan,IT
-76.601,39.407,20.85,2021-10-17,Towson,US
4.913,52.355,18.50,2022-08-03,Amsterdam,NL
-0.119,51.502,16.30,2022-08-17,London,GB
-0.162,51.500,13.19,2022-09-19,London,GB
-106.830,39.660,6.71,2021-10-17,Eagle,US
-101.469,32.256,23.77,2021-10-17,Big Spring,US
-0.163,51.502,16.34,2022-08-17,London,GB
-76.563,39.398,20.77,2021-10-17,Parkville,US
4.821,52.379,16.91,2022-08-10,Amsterdam,NL
-88.977,40.460,7.72,2021-10-20,Bloomington,US
-0.137,51.494,16.27,2022-07-31,London,GB
-0.119,51.495,16.03,2022-08-17,London,GB
9.189,45.461,12.31,2021-10-05,Milan,IT
4.847,52.386,12.38,2022-09-16,Amsterdam,NL
-79.731,34.266,25.08,2022-08-02,Florence,US
9.173,45.441,12.43,2021-10-05,Milan,IT
9.207,45.485,11.66,2021-10-05,Milan,IT
-0.150,51.504,10.75,2021-10-11,London,GB
-0.658,45.055,17.24,2022-09-02,Lake Worth,US
-85.208,34.991,16.83,2021-10-09,Chattanooga,US
4.893,52.365,18.84,2022-08-02,Amsterdam,NL
-104.868,38.880,3.12,2022-09-16,Colorado Springs,US
-0.079,51.499,13.70,2022-09-19,London,GB
9.203,45.484,12.13,2021-10-05,Milan,IT
4.886,52.376,18.39,2022-08-02,Amsterdam,NL
9.069,45.459,15.18,2022-09-19,Milan,IT
-97.061,44.892,14.80,2022-09-19,Watertown,US
-0.186,51.495,13.49,2022-09-19,London,GB
4.894,52.376,16.65,2022-08-07,Amsterdam,NL
4.878,52.362,17.90,2022-08-03,Amsterdam,NL
4.914,52.378,18.31,2022-08-02,Amsterdam,NL
-0.180,51.496,15.67,2022-07-31,London,GB
-0.215,51.493,15.95,2022-07-31,London,GB
-0.136,51.494,10.48,2021-10-11,London,GB
4.996,52.315,15.58,2022-09-27,Amsterdam,NL
9.138,45.444,15.86,2022-09-19,Milan,IT
-0.207,51.494,15.53,2022-08-17,London,GB
-123.374,48.105,15.85,2022-08-15,Port Angeles,US
-0.229,51.424,16.00,2022-08-17,London,GB
9.190,45.465,12.27,2021-10-05,Milan,IT
4.897,52.366,16.49,2022-08-10,Amsterdam,NL
-0.121,51.489,9.93,2021-10-11,London,GB
4.880,52.360,13.56,2021-10-01,Amsterdam,NL
-0.138,51.499,16.50,2022-07-31,London,GB
9.207,45.474,11.79,2021-10-05,Milan,IT
-0.158,51.497,10.72,2021-10-11,London,GB
9.207,45.447,12.44,2021-10-05,Milan,IT
9.194,45.464,12.01,2021-10-05,Milan,IT
9.174,45.510,11.91,2021-10-05,Milan,IT
-75.651,40.810,19.14,2021-10-17,Palmerton,US
-0.184,51.493,13.57,2022-09-19,London,GB
4.895,52.378,16.54,2022-08-07,Amsterdam,NL
6.540,45.314,2.76,2022-08-10,Lebanon,US
-0.158,51.502,9.93,2021-10-11,London,GB
4.894,52.374,16.11,2022-08-07,Amsterdam,NL
9.202,45.487,12.36,2021-10-05,Milan,IT
-0.144,51.498,13.51,2022-09-19,London,GB
4.916,52.361,18.60,2022-08-03,Amsterdam,NL
-0.181,51.476,13.32,2022-09-19,London,GB
-0.163,51.501,16.48,2022-07-31,London,GB
4.894,52.374,18.62,2022-08-03,Amsterdam,NL
-0.119,51.502,13.10,2022-09-19,London,GB
4.893,52.375,14.82,2022-08-30,Amsterdam,NL
-0.116,51.501,13.65,2022-09-19,London,GB
-0.158,51.497,15.93,2022-08-17,London,GB
4.887,52.369,14.07,2022-08-30,Amsterdam,NL
-0.148,51.482,10.53,2021-10-11,London,GB
4.881,52.360,16.05,2022-08-07,Amsterdam,NL
-0.170,51.496,16.45,2022-08-17,London,GB
-0.017,51.501,10.60,2021-10-11,London,GB
-0.023,51.502,10.21,2021-10-11,London,GB
-88.566,39.141,15.81,2021-10-09,Effingham,US
4.914,52.335,17.90,2022-08-03,Amsterdam,NL
9.168,45.457,11.83,2021-10-05,Milan,IT
-0.188,51.502,15.54,2022-08-17,London,GB
-0.181,51.496,13.63,2022-09-19,London,GB
-0.014,51.478,15.99,2022-07-31,London,GB
